min_cluster_size,min_samples,metric,cluster_selection_method,silhouette,calinski_harabasz,davies_bouldin
2,,euclidean,eom,0.04423647073575237,103.92727506442752,1.209657929189317
2,,euclidean,leaf,0.027003557502981026,86.87211178029446,1.178879514075179
2,,manhattan,eom,0.038591152128127554,106.07442592920003,1.1518880884379947
2,,manhattan,leaf,-0.07467149514001906,19.470817964525217,2.016909812578014
2,5.0,euclidean,eom,0.31734295752487296,6071.1972112306175,2.2845006435933612
2,5.0,euclidean,leaf,-0.1813990284531825,123.50332496120501,1.2490295964658498
2,5.0,manhattan,eom,0.30800675064274285,6063.754671552398,2.057144395107551
2,5.0,manhattan,leaf,-0.2158973416693884,28.046053841605584,3.0841195941110193
2,10.0,euclidean,eom,0.38971264736478956,8075.630914020664,2.45995796065798
2,10.0,euclidean,leaf,-0.2785449601556828,270.1113161333692,1.3612270759098677
2,10.0,manhattan,eom,0.38971264736478956,8075.630914020664,2.45995796065798
2,10.0,manhattan,leaf,-0.38315044442877855,31.279248447088097,2.9803882278001104
5,,euclidean,eom,0.31734295752487296,6071.1972112306175,2.2845006435933612
5,,euclidean,leaf,-0.1535543293404368,238.2997108589254,1.3681769381308193
5,,manhattan,eom,0.30800675064274285,6063.754671552398,2.057144395107551
5,,manhattan,leaf,-0.18298270426626437,47.62999644513133,3.3810853075482252
5,5.0,euclidean,eom,0.31734295752487296,6071.1972112306175,2.2845006435933612
5,5.0,euclidean,leaf,-0.1535543293404368,238.2997108589254,1.3681769381308193
5,5.0,manhattan,eom,0.30800675064274285,6063.754671552398,2.057144395107551
5,5.0,manhattan,leaf,-0.18298270426626437,47.62999644513133,3.3810853075482252
5,10.0,euclidean,eom,0.38971264736478956,8075.630914020664,2.45995796065798
5,10.0,euclidean,leaf,-0.24511587569460588,519.0824877403393,1.5194255926683713
5,10.0,manhattan,eom,0.38971264736478956,8075.630914020664,2.45995796065798
5,10.0,manhattan,leaf,-0.3665358690126063,43.33845058735832,3.0580942606820463
10,,euclidean,eom,0.38971264736478956,8075.630914020664,2.45995796065798
10,,euclidean,leaf,-0.19937624058858752,892.1938306955141,1.7530704764331717
10,,manhattan,eom,0.38971264736478956,8075.630914020664,2.45995796065798
10,,manhattan,leaf,-0.31095968743247,62.22180123795804,3.618883929042646
10,5.0,euclidean,eom,0.31734295752487296,6071.1972112306175,2.2845006435933612
10,5.0,euclidean,leaf,-0.20032337748067688,535.6177699726142,1.4873671680425986
10,5.0,manhattan,eom,0.30800675064274285,6063.754671552398,2.057144395107551
10,5.0,manhattan,leaf,-0.24091918368440507,67.10963226534585,3.4766225910408606
10,10.0,euclidean,eom,0.38971264736478956,8075.630914020664,2.45995796065798
10,10.0,euclidean,leaf,-0.19937624058858752,892.1938306955141,1.7530704764331717
10,10.0,manhattan,eom,0.38971264736478956,8075.630914020664,2.45995796065798
10,10.0,manhattan,leaf,-0.31095968743247,62.22180123795804,3.618883929042646
