min_cluster_size,min_samples,metric,cluster_selection_method,silhouette,calinski_harabasz,davies_bouldin
2,,euclidean,eom,0.10511131498682222,16.272417505799083,1.7884805065229594
2,,euclidean,leaf,-0.03152404000143411,8.40136984961084,1.423619851183891
2,,manhattan,eom,0.12161036454111664,15.222463520502446,1.4482930219984111
2,,manhattan,leaf,-0.0347435633080222,7.758420804795619,1.5588791753680535
2,5.0,euclidean,eom,0.431448709575345,631.180457326881,8.813867454055982
2,5.0,euclidean,leaf,-0.4729235015224036,6.514372611635367,1.35657091069554
2,5.0,manhattan,eom,0.43621242579285596,631.6873488678135,3.6170529608982616
2,5.0,manhattan,leaf,-0.5030752867692254,6.549448809488891,1.362640995497485
2,10.0,euclidean,eom,0.5681263062210377,1411.477516258986,3.0981326843099253
2,10.0,euclidean,leaf,-0.5925994962800263,10.72012651854773,1.3984080571541857
2,10.0,manhattan,eom,0.5520498092918122,1469.453819233876,4.608987629368123
2,10.0,manhattan,leaf,-0.6265710069936445,8.661594371734797,1.4575496660497178
5,,euclidean,eom,0.510445311653915,1312.5854435819272,7.5816291047688695
5,,euclidean,leaf,-0.45295364273314764,16.277011651030968,1.4379919747171923
5,,manhattan,eom,0.4801409480141468,1014.9984213190825,3.703305329436685
5,,manhattan,leaf,-0.47788459001267136,13.641647785489905,1.337021526864672
5,5.0,euclidean,eom,0.510445311653915,1312.5854435819272,7.5816291047688695
5,5.0,euclidean,leaf,-0.45295364273314764,16.277011651030968,1.4379919747171923
5,5.0,manhattan,eom,0.4801409480141468,1014.9984213190825,3.703305329436685
5,5.0,manhattan,leaf,-0.47788459001267136,13.641647785489905,1.337021526864672
5,10.0,euclidean,eom,0.5681263062210377,1411.477516258986,3.0981326843099253
5,10.0,euclidean,leaf,-0.4694025916978525,21.90104659976085,1.582722714987023
5,10.0,manhattan,eom,0.5520498092918122,1469.453819233876,4.608987629368123
5,10.0,manhattan,leaf,-0.5189451451864794,17.998409817455457,1.5057326212102806
10,,euclidean,eom,0.5681263062210377,1411.477516258986,3.0981326843099253
10,,euclidean,leaf,-0.4786109612057829,25.959611623432576,1.7697185997616676
10,,manhattan,eom,0.5520498092918122,1469.453819233876,4.608987629368123
10,,manhattan,leaf,-0.4966089801728161,22.400936910946154,1.5483678881057408
10,5.0,euclidean,eom,0.510445311653915,1312.5854435819272,7.5816291047688695
10,5.0,euclidean,leaf,-0.42013656353401185,23.366377607514817,1.36232311269928
10,5.0,manhattan,eom,0.5608483545397257,1587.4669228854132,4.915425037570773
10,5.0,manhattan,leaf,-0.4159491040381009,24.749341956522727,1.367345505287466
10,10.0,euclidean,eom,0.5681263062210377,1411.477516258986,3.0981326843099253
10,10.0,euclidean,leaf,-0.4786109612057829,25.959611623432576,1.7697185997616676
10,10.0,manhattan,eom,0.5520498092918122,1469.453819233876,4.608987629368123
10,10.0,manhattan,leaf,-0.4966089801728161,22.400936910946154,1.5483678881057408
